TABLE_NAME,COLUMN_NAME,DESCRIPTION,DATA_TYPE
HOSPITAL_TRANSACTIONS,QUANTITY,"For charge transactions, the quantity.",NUMERIC
HOSPITAL_TRANSACTIONS,QUICK_PMT_TYPE_C,The quick payment type category ID for the transaction.,INTEGER
HOSPITAL_TRANSACTIONS,RECONCILIATION_NUM,Reconciliation number from a remittance run.,VARCHAR
HOSPITAL_TRANSACTIONS,REFERENCE_NUM,The payment posting reference number associated with a transaction.,VARCHAR
HOSPITAL_TRANSACTIONS,REFUND_PLAN_ID,This column stores the unique identifier for the benefit plan associated with the refund code on the hospital billing transaction.,NUMERIC
HOSPITAL_TRANSACTIONS,RELATED_HTR_ID,This column stores the unique identifier of the related hospital billing (HB) transaction for this HB transaction. This will map to a HB transaction that is associated with the related hospital account.,NUMERIC
HOSPITAL_TRANSACTIONS,REMIT_CODES,Deprecated: Please look to the table HSP_TX_RMT_CD_LST for remit code information of a transaction.,VARCHAR
HOSPITAL_TRANSACTIONS,RESEARCH_STUDY_ID,This column stores the unique identifier for the research study or client associated with this hospital billing transaction.,VARCHAR
HOSPITAL_TRANSACTIONS,REVENUE_LOC_ID,This column stores the unique identifier for the revenue location stored in the hospital billing transaction. It is only set when hospital account identifiers are assigned by location instead of service area.,NUMERIC
HOSPITAL_TRANSACTIONS,RFND_AP_DATE,Stores the date on which the A/P system approved and processed the transaction.,DATETIME
HOSPITAL_TRANSACTIONS,RFND_AP_STATUS_C,Stores the action taken by the A/P system when it processed the transaction.,INTEGER
HOSPITAL_TRANSACTIONS,RFND_COVERAGE_ID,This column stores the unique identifier for the coverage associated with the refund code on the hospital billing transaction.,NUMERIC
HOSPITAL_TRANSACTIONS,RFND_CUST_PAYEE_C,The custom payee for the refund (no system-released values).,VARCHAR
HOSPITAL_TRANSACTIONS,RFND_GUAR_ID,This column stores the unique identifier for the guarantor associated with the refund code on the hospital billing transaction.,NUMERIC
HOSPITAL_TRANSACTIONS,RFND_PATIENT_ID,The unique ID of the patient associated with the refund code on the transaction.,VARCHAR
HOSPITAL_TRANSACTIONS,RFND_SND_TO_C,"This column specifies where to send the refund should there be a credit balance on the hospital billing transaction: 1-Coverage, 2-Guarantor, 3-Patient, 4-Custom Payee, 5-Address Override, 6-Payor, or 7-Plan.",INTEGER
HOSPITAL_TRANSACTIONS,RSH_CHG_ORIG_HAR_ID,This column stores the unique identifier for the original hospital account for a research charge.,NUMERIC
HOSPITAL_TRANSACTIONS,RVU,The total relative value units (RVU) associated with a transaction.,NUMERIC
HOSPITAL_TRANSACTIONS,RVU_MLPRACT,The malpractice RVU associated with the transaction (from EAP).,NUMERIC
HOSPITAL_TRANSACTIONS,RVU_OVERHEAD,The overhead RVU associated with this transaction (from EAP).,NUMERIC
HOSPITAL_TRANSACTIONS,RVU_WORK,The work RVU associated with the transaction (from EAP).,NUMERIC
HOSPITAL_TRANSACTIONS,SERVICE_DATE,"The service date of a charge, the deposit date of a payment, or the creation date of an adjustment.",DATETIME
HOSPITAL_TRANSACTIONS,SERV_AREA_ID,This column stores the unique identifier for the service area associated with the hospital billing transaction.,NUMERIC
HOSPITAL_TRANSACTIONS,SESSION_NUMBER,"For charges entered in batch charge entry, the number of the session in which the charge was entered.",INTEGER
HOSPITAL_TRANSACTIONS,SHOW_HCPCS_ONUB_YN,"For charge transactions, denotes whether the associated record in the procedure master file is set to show the HCPCS code on the UB claim.",VARCHAR
HOSPITAL_TRANSACTIONS,START_DATE_TIME,"For charge transactions that result from timed procedures, the start date and time stored in the transaction.",DATETIME
HOSPITAL_TRANSACTIONS,STATE_C,The state in the address associated with this transaction.,VARCHAR
HOSPITAL_TRANSACTIONS,STOP_DATE_TIME,"For charge transactions that result from timed procedures, the end date and time stored in the transaction.",DATETIME
HOSPITAL_TRANSACTIONS,SUP_ID,This column stores the unique identifier for the hospital billing transaction.,VARCHAR
HOSPITAL_TRANSACTIONS,TEMP_TX_ID,The ID number of the temporary transaction (HTT record) associated with the transaction in question.,NUMERIC
HOSPITAL_TRANSACTIONS,TOTAL_CHARGES_ACT,"For adjustment transactions that move liability from one bucket to another, the total monetary amount of charges on the latter bucket.",NUMERIC
HOSPITAL_TRANSACTIONS,TX_AMOUNT,The monetary amount of a transaction.,NUMERIC
HOSPITAL_TRANSACTIONS,TX_BATCH_NUM,The ID number of the system batch that was open when the transaction was posted.,INTEGER
HOSPITAL_TRANSACTIONS,TX_COMMENT,A comment associated with a transaction.,VARCHAR
HOSPITAL_TRANSACTIONS,TX_FILED_TIME,The date and time when a transaction was filed on a hospital account.,DATETIME
HOSPITAL_TRANSACTIONS,TX_ID,This column stores the unique identifier for the hospital billing transaction.,NUMERIC
HOSPITAL_TRANSACTIONS,TX_NUM_IN_HOSPACCT,"A number denoting in what order the transaction filed on the hospital account. For example, if the transaction in question was the third transaction to file on the account, this column would contain the number 3.",INTEGER
HOSPITAL_TRANSACTIONS,TX_POST_DATE,The date on which the transaction was posted.,DATETIME
HOSPITAL_TRANSACTIONS,TX_SOURCE_HA_C,"The source of the transaction, i.e. unit charge entry, payment posting, electronic remittance,",INTEGER
HOSPITAL_TRANSACTIONS,TX_TYPE_HA_C,"The transaction type, i.e. charge, payment, debit adjustment, or credit adjustment.",INTEGER
HOSPITAL_TRANSACTIONS,TYPE_OF_SVC_HA_C,The type of service associated with a transaction.,INTEGER
HOSPITAL_TRANSACTIONS,UB_REV_CODE_ID,The revenue code associated with a charge transaction. This could come from the procedure master file or from a user-entered override.,NUMERIC
HOSPITAL_TRANSACTIONS,USER_ID,This column stores the unique identifier for the user who posted the hospital billing transaction.,VARCHAR
HOSPITAL_TRANSACTIONS,WORKSTATION_ID,The ID number of the workstation with which a transaction is associated.,VARCHAR
HOSPITAL_TRANSACTIONS,XFER_LIAB_ADJ_YN,Y/N flag denoting if the transaction transfers the liability adjustment.,VARCHAR
HOSPITAL_TRANSACTIONS,_SURROGATEKEY,"Surrogate key used to uniquely identify rows in this (and only this) table on Cogito Cloud only, do not assume the surrogate key in this table will correspond to the surrogate key in another table",BIGINT
IP_SEPSIS,ADTDepartmentName,ADT department name at time of screening,VARCHAR
IP_SEPSIS,DepartmentRollup,Rolled-up department grouping for reporting,VARCHAR
IP_SEPSIS,HospAdmsnTime,Hospital admission date and time,DATETIME
IP_SEPSIS,HospDischTime,Hospital discharge date and time,DATETIME
IP_SEPSIS,ODScore,Organ dysfunction score value,NUMERIC
IP_SEPSIS,PatEncCSNID,Patient encounter contact serial number (unique encounter identifier),NUMERIC
IP_SEPSIS,PatID,Internal patient identifier,VARCHAR
IP_SEPSIS,PatMRNID,Patient medical record number,VARCHAR
IP_SEPSIS,PatName,Patient full name,VARCHAR
IP_SEPSIS,RefreshDate,Date when this record was last refreshed,DATETIME
IP_SEPSIS,ShiftComplianceYN,Whether sepsis screening was compliant for this shift (Y/N),VARCHAR
LAB_COMPONENTS,ABBREVIATION,The abbreviated version of the component’s name.,VARCHAR
LAB_COMPONENTS,ALLOW_DILUTION_YN,Indicates if this component's value can be diluted.,VARCHAR
LAB_COMPONENTS,ANTIBIOTIC_MED_ID,Link to a medication record. This is set only for antibiotic components.,NUMERIC
LAB_COMPONENTS,ANTIBIO_COST_C,"Antibiotic cost keeps track of the high level cost for the result component's antibiotic (51330). This can be displayed as $, $$, $$$, etc.",INTEGER
LAB_COMPONENTS,BASE_NAME,The name used by clinical system’s Best Practice Alerts to group related components.,VARCHAR
LAB_COMPONENTS,CALCULATED_LRR_YN,Indicates whether a component's result will be calculated or not. Y indicates that the result cannot be directly modified by the user in Radiant or Cupid.,VARCHAR
LAB_COMPONENTS,CANONICAL_CONCEPT_INTERNAL_ID,The unique ID of the canonical concept for the component.,NUMERIC
LAB_COMPONENTS,CM_LOG_OWNER_ID,ID of the logical deployment owner for this record. Logical owners show the deployment where the record was created but doesn't represent if the record is a part of version skew.,VARCHAR
LAB_COMPONENTS,CM_PHY_OWNER_ID,"ID of the physical deployment owner for this record. Physical owners will be where the data is hosted, either on the cross-over server or the owner deployment.",VARCHAR
LAB_COMPONENTS,COMMON_NAME,"The common name can be used to gather multiple components with different names that actually refer to the same thing, for example Na and Sodium.",VARCHAR
LAB_COMPONENTS,COMPONENT_ID,The unique ID of the component record.,NUMERIC
LAB_COMPONENTS,COMPONENT_SUBTYPE_C,"The component subtype category ID for the result component. This item is used in conjunction with COMPONENT_TYPE_C. For certain component types (i.e., Blood Bank), there needs to be more specific differentiation about what this component really represents (i.e., Unit Number, Coding System).",INTEGER
LAB_COMPONENTS,COMPONENT_TYPE_C,The component type category ID for the result component.,INTEGER
LAB_COMPONENTS,COMP_PLATELET_ANTIGEN_C,Links a component to the platelet HPA antigen it is testing for.,INTEGER
LAB_COMPONENTS,COMP_RBC_ANTIGEN_C,Links a component to the RBC antigen it is testing for.,INTEGER
LAB_COMPONENTS,DEFAULT_HIGH,"If no result ranges are specified for an age range or resulting agency, this is the default value above which results are marked as high.",VARCHAR
LAB_COMPONENTS,DEFAULT_LNC_ID,"The unique ID of the LOINC (LNC) record that will be used if no complex mapping of LOINC codes has been done, or if there is no match in the complex mapping table.",NUMERIC
LAB_COMPONENTS,DEFAULT_LOW,"If no result ranges are specified for an age range or resulting agency, this is the default value below which results are marked as low.",VARCHAR
LAB_COMPONENTS,DFLT_HIGH_FEMALE,"If no female-specific result ranges are specified for an age range or a resulting agency, this is the value above which the result entry will be marked as high for female patients.",VARCHAR
LAB_COMPONENTS,DFLT_LOW_FEMALE,"If no female-specific result ranges are specified for an age range or a resulting agency, this is the value below which the result entry will be marked as low for female patients.",VARCHAR
LAB_COMPONENTS,DFLT_UNITS,"If no units are specified for an age range or a resulting agency, this unit is used when printing result values.",VARCHAR
LAB_COMPONENTS,DISPLAY_YN,"Indicates whether a component is hidden in the Results Review activity. Y indicates that the Hide in RR setting is set to Yes for the component, and it will be hidden in Results Review. An N or a null value indicates that it will not be hidden in Results Review.",VARCHAR
LAB_COMPONENTS,EXCHG_COMPONENT_YN,Exchange components are exclusively used for receiving results from external organizations.,VARCHAR
LAB_COMPONENTS,EXTERNAL_NAME,The external name or alias of the result component name.,VARCHAR
LAB_COMPONENTS,GRAPH_MAX,This item defines the maximum value that you expect this lab component to have. It is used by SlicerDicer to determine what the upper bound of the slider should be set to. This value is typically set using the SlicerDicer Lab Range Calculator.,NUMERIC
LAB_COMPONENTS,GRAPH_MIN,This item defines the minimum value that you expect this lab component to have. It is used by SlicerDicer to determine what the lower bound of the slider should be set to. This value is typically set using the SlicerDicer Lab Range Calculator.,NUMERIC
LAB_COMPONENTS,GROUP_TYPE_C,The grouper type category number if the record is a component grouper. Examples are Antibiotic Combination and Class of Antibiotic.,INTEGER
LAB_COMPONENTS,LAB_ANTIBIOTIC_C,"If component type is antibiotic, the component's antibiotic category used in the clinical system ORD 2210.",INTEGER
LAB_COMPONENTS,LAB_CAT_DISCRIM,"If lab definitions and data type is category, the discrimination code that limits the categories made available during lab result entry. This setting is discontinued and no longer affects end user workflows.",VARCHAR
LAB_COMPONENTS,LAB_CAT_DISPLY_C,"If lab definitions and data type is category, the format that should be shown when displaying the category list.",INTEGER
LAB_COMPONENTS,LAB_CAT_INI,"If lab definitions and data type is category, the Chronicles' INI that hosts the category list.",VARCHAR
LAB_COMPONENTS,LAB_CAT_ITEM,"If lab definitions and data type is category, the Chronicles' item that hosts the category list.",NUMERIC
LAB_COMPONENTS,LAB_DATA_TYPE_C,"If lab definitions, the component's data type.",INTEGER
LAB_COMPONENTS,LAB_DAYS_LOOKBACK,Deprecated. Use the COMPONENT_LOOKBACK table in place of this column.,NUMERIC
LAB_COMPONENTS,LAB_DEFINITIONS_YN,Indicates if component supports defining data entry restrictions in lab result entry. Y indicates that the component supports defining data entry restrictions. Null indicates that is does not.,VARCHAR
LAB_COMPONENTS,LAB_LTGT_DISBLD_YN,"If lab definitions and data type is numeric, should formatting that applies ""<"" less than or "">"" greater than be disabled when input is greater than the minimum or maximum allowed?. Y indicates that the formatting will be applied. Null indicates that it will not.",VARCHAR
LAB_COMPONENTS,LAB_NUM_PRECISION,"If lab definitions and data type is numeric, the number of decimal places to use.",NUMERIC
LAB_COMPONENTS,LAB_NUM_PRV_VALUES,Deprecated. Use the COMPONENT_LOOKBACK table in place of this column..,NUMERIC
LAB_COMPONENTS,LAB_OWC_USE_TYPE_C,"Stores the default use type for a lab micro workcard component added to a workcard or workup. Components added as a result of a workcard action can have a default use type specified in the workcard action record, which takes precedence over this setting. If nothing is entered in either record, the default use type is ""Use"".",INTEGER
LAB_COMPONENTS,LAB_SUBTYPE_C,This item contains the subtype of lab components. This item is used in conjunction with 'component type' (I LRR 51350 - LAB_COMPONENTS__COMPONENT_TYPE_C).,INTEGER
LAB_COMPONENTS,LAB_TRUNCATE_YN,"If lab definitions and data type is numeric, should precision be respected through truncation? The alternative is rounding.Y indicates that precision should be respected through truncation. Null indicates that rounding will be used.",VARCHAR
LAB_COMPONENTS,LOINC_CODE,"Free text LOINC code associated with a component. This field is for reference or lookup only, no the EMR system functionality is driven by this field.",VARCHAR
LAB_COMPONENTS,NAME,The name of the component.,VARCHAR
LAB_COMPONENTS,NHSN_CODE_ID,This is an the EMR system-released HLX record which corresponds to an NHSN-specific code associated with a drug susceptibility test (antibiotic) component.,NUMERIC
LAB_COMPONENTS,QC_NUM_PRECISION,The number of digits past the decimal point that should be stored for numeric results in QC tests.,NUMERIC
LAB_COMPONENTS,RECORD_STATE_C,"The record state category number for the component. This indicates whether the record is inactive, deleted, or hidden.",INTEGER
LAB_COMPONENTS,RECORD_TYPE_C,The record type category number for the record. This indicates whether the record is a result component or component grouper.,INTEGER
LAB_COMPONENTS,RESULT_CHECKING_ID,Links to result checking setup (TRE) for this component.,NUMERIC
LAB_COMPONENTS,STDRD_RSLT_RNG_MAX,Post-standardization maximum reasonable value for this LRR,NUMERIC
LAB_COMPONENTS,STDRD_RSLT_RNG_MIN,Post-standardization minimum reasonable value for this LRR,NUMERIC
LAB_COMPONENTS,STDRD_UNIT_TRG,Convert incoming Care Everywhere lab results to this unit,VARCHAR
LAB_COMPONENTS,UNIT_CONCEPT_ID,UNIT CONCEPT,NUMERIC
LAB_COMPONENTS,_SURROGATEKEY,"Surrogate key used to uniquely identify rows in this (and only this) table on Cogito Cloud only, do not assume the surrogate key in this table will correspond to the surrogate key in another table",BIGINT
LAB_ORDER_RESULTS,CM_CT_OWNER_ID,"The contact owner deployment of this record, , used in Community Model record sharing.",VARCHAR
LAB_ORDER_RESULTS,COMPONENT_COMMENT,"Contains the comments associated with a order COMPONENT_ID, i.e. this is the comments associated with a specific order component's results. If comment data is too long to fit in this item, then the comments will be found in the ORDER_RES_COMMENT table.",VARCHAR
LAB_ORDER_RESULTS,COMPONENT_ID,The unique ID of each result component for each result.,NUMERIC
LAB_ORDER_RESULTS,COMPONENT_TYPE_C,"Indicates if the result component is a calculated value. By default, a blank value is considered to be not calculated.",INTEGER
LAB_ORDER_RESULTS,COMPON_EXCL_CDS_YN,To cache if the component has a value or comment that matches a value in Excluded result text (I LSD 768).,VARCHAR
LAB_ORDER_RESULTS,COMPON_LNC_ID,Logical Observation Identifiers Names and Codes (LOINC) ID of the component.,NUMERIC
LAB_ORDER_RESULTS,COMPON_LNC_SRC_C,Source of the component Logical Observation Identifiers Names and Codes (LOINC) ID.,INTEGER
LAB_ORDER_RESULTS,COMPON_NETWORK_CONCEPT_IDENT,The network concept identifier associated with this component.,VARCHAR
LAB_ORDER_RESULTS,COMP_ANL_INST_TM,Timestamp to track per non-micro result component when it was analyzed in lab.,DATETIME
LAB_ORDER_RESULTS,COMP_OBS_INST_TM,Timestamp to track per non-micro result component when it was collected/observed.,DATETIME
LAB_ORDER_RESULTS,COMP_RES_TECHNICIA,ID of the Resulting Lab Technician.,VARCHAR
LAB_ORDER_RESULTS,COMP_SNOMED_SRC_C,Source of the Systemized Nomenclature of Medicine – Clinical Terms (SNOMED) code (reported vs inferred).,INTEGER
LAB_ORDER_RESULTS,CULT_GWTH_CNCP_IDENT,Stores culture growth network concept identifier used for Aura.,VARCHAR
LAB_ORDER_RESULTS,DATA_TYPE_C,"The data-type category number for the result component type. Supported result component types are numeric, structured numeric, category, titer and free text.",INTEGER
LAB_ORDER_RESULTS,INTERFACE_YN,"This Yes/No flag identifies whether each order was resulted through an interface. The field will display ""Y"" if the result came through an interface, otherwise the field will display ""N"".",VARCHAR
LAB_ORDER_RESULTS,LAB_STATUS_C,"The category value associated with the status of each result, such as 1-In Progress, 2-Preliminary, 3-Final, 4-Edited.",INTEGER
LAB_ORDER_RESULTS,LINE,The line number of each result component within each ordered procedure.,INTEGER
LAB_ORDER_RESULTS,LRR_BASED_ORGAN_ID,Used for storing discrete organisms. This item is used for storing isolated organisms at the component level. There may be cases where an isolated organism does not undergo sensitivity tests and therefore is only stored at the component level. Organisms with sensitivities are also stored in addition to this item.,NUMERIC
LAB_ORDER_RESULTS,NUMERIC_PRECISION,The number of decimal digits to the right of the decimal point.,NUMERIC
LAB_ORDER_RESULTS,ORDER_PROC_ID,The unique ID of the procedure order record.,NUMERIC
LAB_ORDER_RESULTS,ORD_DATE_REAL,This is a numeric representation of the date each order was placed in your system. The integer portion of the number specifies the date the order was placed. The digits after the decimal point indicate multiple orders on one day.,FLOAT
LAB_ORDER_RESULTS,ORD_END_DATE_REAL,This is a numeric representation of the end date for each order in your system. The integer portion of the number specifies the date the order was placed. The digits after the decimal point indicate multiple orders on one day.,FLOAT
LAB_ORDER_RESULTS,ORD_NUM_VALUE,"A numeric representation of the value returned for each component where applicable. If the value contains any non-numeric characters, the value will display as 9999999.",FLOAT
LAB_ORDER_RESULTS,ORD_RAW_VALUE,Stores the raw value of a numeric result as entered by the user. The value stored here and in column ORD_VALUE will be different in international locales for numeric data if the decimal separator used in that locale is a comma instead of a period. This is because ORD_VALUE will store numeric values in the M internal format.,VARCHAR
LAB_ORDER_RESULTS,ORD_VALUE,"The value returned for each result component, in short free text format. NOTE: This is how the data is stored in the database; as string format. Interface data may come in with alpha characters and this field is designed to store exactly what is stored in the database. This field stores numeric and structured numeric values in M internal format, using a period as the decimal separator irrespective of locale.",VARCHAR
LAB_ORDER_RESULTS,ORGANISM_QUANTITY,This item is used for storing isolated organisms at the component level. It contains the numeric or qualitative quantity of the organism that was observed.,VARCHAR
LAB_ORDER_RESULTS,ORGANISM_QUANTITY_SNOMED_CT,The Systemized Nomenclature of Medicine – Clinical Terms (SNOMED) code for the component's organism quantity.,VARCHAR
LAB_ORDER_RESULTS,ORGANISM_QUANTITY_UNIT,This item is used for storing isolated organisms at the component level. It contains the unit associated with the quantity of the organism that was observed.,VARCHAR
LAB_ORDER_RESULTS,ORGANISM_SNOMED_CT,The Systemized Nomenclature of Medicine – Clinical Terms (SNOMED) code for the component's organism.,VARCHAR
LAB_ORDER_RESULTS,PAT_ENC_CSN_ID,A unique serial number for the associated patient encounter. This number is unique across all patients and encounters in the system.,NUMERIC
LAB_ORDER_RESULTS,PAT_ENC_DATE_REAL,"*** Deprecated *** In table LAB_ORDER_RESULTS, the column PAT_ENC_DATE_REAL has been deprecated. This column has been replaced by column PAT_ENC_DATE_REAL in the table PROCEDURE_ORDERS. To look up the deprecated column's value after the EMR system upgrade, use the column PAT_ENC_DATE_REAL in table PROCEDURE_ORDERS to get the PAT_ENC_DATE_REAL value.",FLOAT
LAB_ORDER_RESULTS,PAT_ID,"*** Deprecated *** In table LAB_ORDER_RESULTS, the column PAT_ID (ORD/210) has been deprecated. This column has been replaced by column PAT_ID (ORD/210) in the table PROCEDURE_ORDERS. To look up the deprecated column's value after the EMR system upgrade, use the column PAT_ID in table PROCEDURE_ORDERS to get the PAT_ID value.",VARCHAR
LAB_ORDER_RESULTS,PERFORMING_ORG_INFO_LINE,This is used to indicate the performing organization information for the component. This item stores the line number of the ORD related group which is used to save the performing organization information.,INTEGER
LAB_ORDER_RESULTS,RAW_HIGH,Stores raw value of the maximum value of the result component mentioned in column REFERENCE_HIGH. The value stored here and in REFERENCE_HIGH will be different in international locales for numeric data if the decimal separator used in that locale is a comma instead of a period. This is because REFERENCE_HIGH will store numeric data in M internal format.,VARCHAR
LAB_ORDER_RESULTS,RAW_LOW,Stores raw value of the minimum value of the result component mentioned in column REFERENCE_LOW. The value stored here and in REFERENCE_LOW will be different in international locales for numeric data if the decimal separator used in that locale is a comma instead of a period. This is because REFERENCE_LOW will store numeric data in M internal format.,VARCHAR
LAB_ORDER_RESULTS,RAW_REF_VALS,"This column stores the raw value of REF_NORMAL_VALS (i.e. the reference normal values of the result component). Since REF_NORMAL_VALS will store numeric data in M internal format, the value stored here and in REF_NORMAL_VALS will be different in international locales if the decimal separator used in that locale is a comma instead of a period.",VARCHAR
LAB_ORDER_RESULTS,REFERENCE_HIGH,"The highest acceptable value for each result component. If the value in this column is a number or structured numeric, the numbers will be stored in M internal format, using a period as the decimal separator.",VARCHAR
LAB_ORDER_RESULTS,REFERENCE_LOW,"The lowest acceptable value for each result component. If the value in this column is a number or structured numeric, the numbers will be stored in M internal format, using a period as the decimal separator.",VARCHAR
LAB_ORDER_RESULTS,REFERENCE_UNIT,The units for each result component value.,VARCHAR
LAB_ORDER_RESULTS,REF_NORMAL_VALS,"This is a free-text item which allows you to enter a reference range without tying it to a ""low"" or ""high"" value. For example, it could be a string (""negative""), a list of choices (""Yellow, orange""), or a descriptive range (""Less than 20""). The values entered in this range should always represent the ""normal"" values. This item will be displayed in Results Review as the reference range, superseding any values in the low or high items. It may also be displayed in reports, if the print groups are configured to use it. Multiple responses are permitted (one per line). If the value in this column is a number or structured numeric, the numbers will be stored in M internal format using a period as the decimal separator.",VARCHAR
LAB_ORDER_RESULTS,REF_RANGE_TYPE,Displays the type of the reference range.,VARCHAR
LAB_ORDER_RESULTS,REF_UNIT_UOM_ID,Pointer to the record that represents the component's units of measure.,NUMERIC
LAB_ORDER_RESULTS,RESULTING_LAB_ID,The Unique ID of the Lab running the test.,NUMERIC
LAB_ORDER_RESULTS,RESULT_CMT_END_LN,"For multi-line results holds the ending line number of RESULTS_CMT column from ORDER_RES_COMMENT table, where the result values begin. This column is simply an indicator of the line number(s) where a result is stored.",INTEGER
LAB_ORDER_RESULTS,RESULT_CMT_START_LN,"For multi-line results holds the starting line number of RESULTS_CMT column from ORDER_RES_COMMENT table, where the result values begin. This column is simply an indicator of the line number(s) where a result is stored.",INTEGER
LAB_ORDER_RESULTS,RESULT_DATE,The date the technician ran the tests for each order in calendar format.,DATETIME
LAB_ORDER_RESULTS,RESULT_FLAG_C,The category value associated with a standard HL7 flag code to mark each component result as abnormal. Any value in this field not equal to 1 is considered abnormal.,VARCHAR
LAB_ORDER_RESULTS,RESULT_IN_RANGE_YN,"A Yes/No category value to indicate whether a result has been verified to be within its reference range. This item is set by the interface when the result is sent. A null value is equivalent to a ""no"" value.",VARCHAR
LAB_ORDER_RESULTS,RESULT_STATUS_C,"The category value corresponding to the status of each result record, such as 2-Preliminary, 3-Final, 4-Corrected, 5-Incomplete.",INTEGER
LAB_ORDER_RESULTS,RESULT_SUB_IDN,This item is populated with the unique organism identifier (OVR 700 or interface) when the component of an order result is an organism and can be joined to ORDER_SENSITIVITY.SENS_ORGANISM_SID to identify details about this organism.,VARCHAR
LAB_ORDER_RESULTS,RESULT_TIME,"The date and time the technician ran the tests for each order in calendar format. NOTE: Concatenates the result date and result time into a datetime format. If the time value is null, the query will return 12:00 AM for a time.",DATETIME
LAB_ORDER_RESULTS,RESULT_TREND_C,Trend status for the common name at the time logged in I ORD 2057 - Result Trend Audit Instant.,INTEGER
LAB_ORDER_RESULTS,RESULT_TREND_NAME,Common name for which trend status (I ORD 2056) was calculated.,VARCHAR
LAB_ORDER_RESULTS,RESULT_TREND_UTC_DTTM,Instant trend status (I ORD 2056) was set.,DATETIME
LAB_ORDER_RESULTS,RESULT_VAL_END_LN,"For multi-line results holds the ending line number of RESULTS_CMT column from ORDER_RES_COMMENT table, where the result values begin. This column is simply an indicator of the line number(s) where a result is stored.",INTEGER
LAB_ORDER_RESULTS,RESULT_VAL_START_LN,"For multi-line results holds the starting line number of RESULTS_CMT column from ORDER_RES_COMMENT table, where the result values begin. This column is simply an indicator of the line number(s) where a result is stored.",INTEGER
LAB_ORDER_RESULTS,RES_INSTR_CONCEPT_IDENT,Stores the network concept identifier associated with the component's resulting instrument at the time of verification.,VARCHAR
LAB_ORDER_RESULTS,RSLT_ACCR_FLAG_YN,"This item determines the accreditation status of the corresponding component. If set to Y-Yes, the corresponding component is accredited. If set to N-No, the corresponding component is not accredited. If null, no evaluation was performed on the component to determine if it is accredited or not.",VARCHAR
LAB_ORDER_RESULTS,RSLT_REPORTABLE_YN,Can be used to store a component level flag that can be set by additional interface setup.,VARCHAR
LAB_ORDER_RESULTS,RTF_CMT_END_LINE,"If the component comment is rich text, this column gives the last line of ORD_RTF_VAL_CMT that the component comment is stored in.",INTEGER
LAB_ORDER_RESULTS,RTF_CMT_START_LINE,"If the component comment is rich text, this column gives the first line of ORD_RTF_VAL_CMT that the component comment is stored in.",INTEGER
LAB_ORDER_RESULTS,RTF_VAL_END_LINE,"If the component result value is rich text, this column gives the last line of ORD_RTF_VAL_CMT that the value is stored in.",INTEGER
LAB_ORDER_RESULTS,RTF_VAL_START_LINE,"If the component result value is rich text, this column gives the first line of ORD_RTF_VAL_CMT that the value is stored in.",INTEGER
LAB_ORDER_RESULTS,SERV_AREA_ID,"*** Deprecated *** In table LAB_ORDER_RESULTS, the column SERV_AREA_ID has been deprecated. This column has been replaced by column SERV_AREA_ID in table PATIENT_ENCOUNTERS. Please reference the replacement column to get the relevant values.",NUMERIC
LAB_ORDER_RESULTS,SIGNATURE_END_LN,Gives the last line of I ORD 2090 that signatures for the related component are stored in,INTEGER
LAB_ORDER_RESULTS,SIGNATURE_START_LN,Gives the first line of I ORD 2090 that signatures for the related component are stored in,INTEGER
LAB_ORDER_RESULTS,VALUE_NORMALIZED,"Will contain the structured numeric result value in a delimited structured numeric format. Numbers will be in M internal format. The delimited structured numeric value is the user entered structured numeric value converted to a delimited format. Valid structured numeric formats are range, operator followed by number, and number followed by operator the value stored in this item is of the format:  operator1_$c(16)_number1_$c(16)_operator2_$c(16)_number2.",VARCHAR
LAB_ORDER_RESULTS,VERIFY_USER_ID,The unique ID of the user who verified each component result.,VARCHAR
LINE_DEVICE_AIRWAY,ADDED_TO_BACKGROUND_AVATAR_C,The avatar type that was used to add this LDA.,INTEGER
LINE_DEVICE_AIRWAY,AVATAR_CALCULATED_RECORD_ID,Used to store the current region (VEL) record calculated from the Lines/Drains/Airways (LDA) properties and the Avatar LDA Mapping Configuration.,NUMERIC
LINE_DEVICE_AIRWAY,AVATAR_ORIENT_C,The orientation of the avatar when this LDA was inserted.,INTEGER
LINE_DEVICE_AIRWAY,AVATAR_PROPERTY_OVERRIDE_YN,Specifies whether the current region for the LDA was determined by a user override and may not have been calculated from the property values.,VARCHAR
LINE_DEVICE_AIRWAY,AVATAR_RECORD_ID,The unique ID of the Anatomy record associated with the region in which this Line/Drain/Airway (LDA) is located on the LDA Avatar activity.,NUMERIC
LINE_DEVICE_AIRWAY,AVATAR_X_COORDINATE,The x-coordinate for this LDA on the patient's Avatar.,NUMERIC
LINE_DEVICE_AIRWAY,AVATAR_Y_COORDINATE,The y-coordinate for this LDA on the patient's Avatar.,NUMERIC
LINE_DEVICE_AIRWAY,CM_LOG_OWNER_ID,Stores the logical owner for the record,VARCHAR
LINE_DEVICE_AIRWAY,CM_PHY_OWNER_ID,Stroes Physical Owner's ID,VARCHAR
LINE_DEVICE_AIRWAY,DESCRIPTION,This item stores the name/description of the line/drain.,VARCHAR
