description,name,nodeId,contentHash,loadedAt
The unique identifier for the cart that will provide this dispense contact.,RX_DISPENSE_CART_ID,emr|dbo|ORDER_DISPENSE_INFO|RX_DISPENSE_CART_ID,dcca0e9a57f74ce2,2026-09-06T00:00:00Z
This refers to the pharmacy that transferred the prescription when it is listed in the Pharmacy (PHR) master file.,RX_FRM_PHRM_ID,emr|dbo|ORDER_DISPENSE_INFO|RX_FRM_PHRM_ID,a01fadcbb5d7728a,2026-09-06T00:00:00Z
This represents the name of the pharmacy that transferred the prescription when the pharmacy is not listed in the Pharmacy (PHR) master file.,RX_FRM_PHRM_NAM,emr|dbo|ORDER_DISPENSE_INFO|RX_FRM_PHRM_NAM,395de718a5ee7ac1,2026-09-06T00:00:00Z
This column contains the phone number of the pharmacy that transferred the prescription when that pharmacy is not listed in the Pharmacy (PHR) master file.,RX_FRM_PHRM_PHNUM,emr|dbo|ORDER_DISPENSE_INFO|RX_FRM_PHRM_PHNUM,303e37e94469c1b4,2026-09-06T00:00:00Z
This represents the name of the user who approved the outgoing prescription transfer (usually a pharmacist) when the user is not found in the User master file.,RX_FRM_PHRM_USERNAM,emr|dbo|ORDER_DISPENSE_INFO|RX_FRM_PHRM_USERNAM,6067c985963a8467,2026-09-06T00:00:00Z
"This refers to the user who approved the transfer of the outgoing prescription, usually a pharmacist, when the user is listed in the User master file.",RX_FRM_PHRM_USER_ID,emr|dbo|ORDER_DISPENSE_INFO|RX_FRM_PHRM_USER_ID,7d4f5f6d32f9a134,2026-09-06T00:00:00Z
"The record of formatted prescription numbers associated with the order, including the currently active formatted prescription number.",RX_NUM_FORMATTED_HX,emr|dbo|ORDER_DISPENSE_INFO|RX_NUM_FORMATTED_HX,09bca93f6937ecca,2026-09-06T00:00:00Z
"The record of unformatted prescription numbers associated with the order, which includes the currently active unformatted prescription number.",RX_NUM_UNFMTTED_HX,emr|dbo|ORDER_DISPENSE_INFO|RX_NUM_UNFMTTED_HX,58d8f74d706ce367,2026-09-06T00:00:00Z
The ID of the pending order linked to the refill request.,RX_REFIL_REQ_ORD_ID,emr|dbo|ORDER_DISPENSE_INFO|RX_REFIL_REQ_ORD_ID,d314e4a2523329de,2026-09-06T00:00:00Z
This represents the name of the pharmacy that received the prescription transfer when the pharmacy is not listed in the Pharmacy (PHR) master file.,RX_TO_PHRM_NAM,emr|dbo|ORDER_DISPENSE_INFO|RX_TO_PHRM_NAM,2c6f808dd05c4e34,2026-09-06T00:00:00Z
This column contains the phone number of the pharmacy that received the prescription transfer when the pharmacy is not listed in the Pharmacy (PHR) master file.,RX_TO_PHRM_PHNUM,emr|dbo|ORDER_DISPENSE_INFO|RX_TO_PHRM_PHNUM,7b7694a6a8abdcb3,2026-09-06T00:00:00Z
This is the name of the user who approved the incoming prescription transfer (usually a pharmacist) when the user is not found in the User master file.,RX_TO_PHRM_USERNAM,emr|dbo|ORDER_DISPENSE_INFO|RX_TO_PHRM_USERNAM,2a2bb7fd3744f1cb,2026-09-06T00:00:00Z
"This refers to the user who approved the incoming prescription transfer, usually a pharmacist, when the user is present in the User master file.",RX_TO_PHRM_USER_ID,emr|dbo|ORDER_DISPENSE_INFO|RX_TO_PHRM_USER_ID,64e78930cc81afe3,2026-09-06T00:00:00Z
These are the comments associated with the prescription transfer.,RX_TRANSFER_COMMENT,emr|dbo|ORDER_DISPENSE_INFO|RX_TRANSFER_COMMENT,337bd250c55c7473,2026-09-06T00:00:00Z
The date on which the order action is performed.,SERVICE_DATE,emr|dbo|ORDER_DISPENSE_INFO|SERVICE_DATE,aead8fe50595842e,2026-09-06T00:00:00Z
The initial dosage or bag identifier.,START_NUMBER,emr|dbo|ORDER_DISPENSE_INFO|START_NUMBER,12245fc4e8b48740,2026-09-06T00:00:00Z
The moment the order is taken off the triggered fill list of the pharmacy.,TRIGGER_CLEAR_INST,emr|dbo|ORDER_DISPENSE_INFO|TRIGGER_CLEAR_INST,f7dadf0fa44e4ca3,2026-09-06T00:00:00Z
Indicates if this contact is marked as a triggered fill for a pharmacy.,TRIGGER_FILL_FLAG,emr|dbo|ORDER_DISPENSE_INFO|TRIGGER_FILL_FLAG,2af262b061ea520a,2026-09-06T00:00:00Z
The CONTACT_DATE_REAL indicates the date of the most recent verified contact.,VERIFY_CONTDATREAL,emr|dbo|ORDER_DISPENSE_INFO|VERIFY_CONTDATREAL,73c7f0d18634a4aa,2026-09-06T00:00:00Z
"The contact date for the verify contact associated with this contact in the source system, formatted in DAT.",VERIFY_CONT_DAT,emr|dbo|ORDER_DISPENSE_INFO|VERIFY_CONT_DAT,322e8ea3287fd4e5,2026-09-06T00:00:00Z
The SURROGATE_KEY is utilized to uniquely identify rows within this specific table on Cogito Cloud. It should not be assumed that the SURROGATE_KEY in this table will match the SURROGATE_KEY in any other table.,_SURROGATEKEY,emr|dbo|ORDER_DISPENSE_INFO|_SURROGATEKEY,7366baab377a4bb2,2026-09-06T00:00:00Z
The date and time when the order was initially recognized.,ACKNOWLEDGE_DTTM,emr|dbo|ORDER_TRACKING_METRICS|ACKNOWLEDGE_DTTM,694e16208113a0e7,2026-09-06T00:00:00Z
Holds details regarding the status of orders.,ACTIVE_ORDER_CODE,emr|dbo|ORDER_TRACKING_METRICS|ACTIVE_ORDER_CODE,a005484500ec5e0f,2026-09-06T00:00:00Z
The ID of the provider who authorized the order.,AUTH_PROV_ID,emr|dbo|ORDER_TRACKING_METRICS|AUTH_PROV_ID,90592547250577bd,2026-09-06T00:00:00Z
"Specifies if the order transmittal can utilize the ENCOUNTER_DEPARTMENT when determining local destination descriptors for this order during the Cancel event. A value of Y allows the use of the map associated with the patient ENCOUNTER_DEPARTMENT if no department is defined in I LWS 91 of the order transmittal workstation, while an N or null value indicates that the encounter department override is not permitted.",CANC_DEPT_OVRIDE_FLAG,emr|dbo|ORDER_TRACKING_METRICS|CANC_DEPT_OVRIDE_FLAG,8407ff1167e33523,2026-09-06T00:00:00Z
The COMMUNITY_ID of the instance from which this record or line was obtained. This field is populated only when IntraConnect is utilized.,CM_LOG_OWNER_ID,emr|dbo|ORDER_TRACKING_METRICS|CM_LOG_OWNER_ID,015647d859a4433b,2026-09-06T00:00:00Z
The COMMUNITY_ID of the instance that owns this record or line is populated only when IntraConnect is used.,CM_PHY_OWNER_ID,emr|dbo|ORDER_TRACKING_METRICS|CM_PHY_OWNER_ID,a991fdc184bac57e,2026-09-06T00:00:00Z
Specifies if the ORDERING_PROVIDER is identical to the ORDERING_USER.,CPOE_FLAG,emr|dbo|ORDER_TRACKING_METRICS|CPOE_FLAG,cc9233ce92a71aaa,2026-09-06T00:00:00Z
"The column CSGN_TURNAROUND_SEC in the ORDER_TRACKING_METRICS table has been deprecated due to unreliable data, as it did not consider cases where multiple signatures were needed, such as a verbal order requiring a cosignature. To calculate the time from order signing to cosigning or verbal signature for a medication order, join MEDICATION_ORDERS.ORDER_MED_ID with ORDER_SIGNED_MED.ORDER_MED_ID and compare ORDER_SIGNED_MED.CSGN_SIGNED_TIME (for cosigns - order/34855) or ORDER_SIGNED_MED.VERB_SIGNED_TIME (for verbal signature - order/34825) with MEDICATION_ORDERS.ORDER_INST, or alternatively, join ORDER_TRACKING_METRICS.ORDER_ID with ORDER_SIGNED_MED.ORDER_MED_ID and compare it to ORDER_TRACKING_METRICS.ORDER_DTTM.",CSGN_TURNAROUND_SEC,emr|dbo|ORDER_TRACKING_METRICS|CSGN_TURNAROUND_SEC,a53c7982a2bff7d9,2026-09-06T00:00:00Z
"Specifies if the order transmittal can utilize the ENCOUNTER_DEPARTMENT when determining local destination descriptors for this order during the Sign event. A value of Y allows the use of the map associated with the patient ENCOUNTER_DEPARTMENT if no department is specified in I LWS 91 of the order transmittal workstation, while an N or null value means the order cannot use the ENCOUNTER_DEPARTMENT override.",DEST_DEPT_OVRIDE_FLAG,emr|dbo|ORDER_TRACKING_METRICS|DEST_DEPT_OVRIDE_FLAG,3bc85879be70eb7a,2026-09-06T00:00:00Z
The order mode indicated when terminating the order.,DISCONTINUE_MODE,emr|dbo|ORDER_TRACKING_METRICS|DISCONTINUE_MODE,8992dd6b5618b502,2026-09-06T00:00:00Z
The moment the order was terminated or canceled in the local timezone of the system.,DISCON_LOC_DTTM,emr|dbo|ORDER_TRACKING_METRICS|DISCON_LOC_DTTM,5d8f52cc78433946,2026-09-06T00:00:00Z
The name of the medication as listed on the medication record.,DISPLAY_NAME,emr|dbo|ORDER_TRACKING_METRICS|DISPLAY_NAME,ce9a88a706218b2c,2026-09-06T00:00:00Z
"Indicates if a cosign message was sent when the order, which has been discontinued, was terminated.",DSC_COS_MSGSENT_FLAG,emr|dbo|ORDER_TRACKING_METRICS|DSC_COS_MSGSENT_FLAG,fa8da8544e4783ac,2026-09-06T00:00:00Z
Indicates if a verbal message was communicated when the order was discontinued.,DSC_VRB_MSGSENT_FLAG,emr|dbo|ORDER_TRACKING_METRICS|DSC_VRB_MSGSENT_FLAG,e7101ffc46bd544f,2026-09-06T00:00:00Z
"The unique identifier for the patient encounter linked to this order. This number is distinct for each patient and encounter within the system. If IntraConnect is utilized, this corresponds to the Unique Contact Identifier.",ENCOUNTER_ID,emr|dbo|ORDER_TRACKING_METRICS|ENCOUNTER_ID,0eae4cf7b6f4c0c2,2026-09-06T00:00:00Z
"CONTACT_DATE_REAL represents the date of the first Dispense contact for the order, identified as the first entry in ORDER_DISPENSE_INFO with ORD_CNTCT_TYPE_CODE=5. This date is recorded in decimal format, where the integer part indicates the contact date, and the decimal portion differentiates multiple contacts on the same date, with .00 denoting the first contact and subsequent contacts incrementing the decimal value.",FIRST_DISPENSE_CDR,emr|dbo|ORDER_TRACKING_METRICS|FIRST_DISPENSE_CDR,f431a4f260f579a8,2026-09-06T00:00:00Z
The instant final results are displayed on the chart. This represents the result contact instant from the initial contact where the procedure result status is 3-Final result.,FIRST_FINAL_LOC_DTTM,emr|dbo|ORDER_TRACKING_METRICS|FIRST_FINAL_LOC_DTTM,ad5de876ea2f185c,2026-09-06T00:00:00Z
"This is the CONTACT_DATE_REAL for the initial Verify contact associated with the order (the first entry in ORDER_DISPENSE_INFO where ORD_CNTCT_TYPE_CODE=4). This contact is generated when the order is autoverified from Order Entry or verified from Verify Orders. The CONTACT_DATE_REAL is a unique internal date represented in decimal format, where the integer part indicates the contact date, and the digits following the decimal differentiate multiple contacts on the same date, with .00 representing the first contact, .01 the second, and so on.",FIRST_VERIFY_CDR,emr|dbo|ORDER_TRACKING_METRICS|FIRST_VERIFY_CDR,1c7e96905f80d63c,2026-09-06T00:00:00Z
"The ID of the Order Set used to place the order, if applicable. This will only be populated for Order Sets from the LGQ INI; however, LGQ Order Sets were retired in '08, making this column deprecated.",LGQ_ORDERSET_ID,emr|dbo|ORDER_TRACKING_METRICS|LGQ_ORDERSET_ID,438106f1e69f518e,2026-09-06T00:00:00Z
Indicates if this order modifies an existing order.,MODIFIED_FLAG,emr|dbo|ORDER_TRACKING_METRICS|MODIFIED_FLAG,f2cfcfcdb639963b,2026-09-06T00:00:00Z
*** Deprecated *** The content/data in the deprecated table is no longer updated in the source system and is unavailable. It indicates if this order satisfies the criteria for CPOE as outlined in Meaningful Use Stage 1.,MU_CPOE_FLAG,emr|dbo|ORDER_TRACKING_METRICS|MU_CPOE_FLAG,bff4fe34e97b0286,2026-09-06T00:00:00Z
The ID associated with the provider who placed the order.,ORDERING_PROV_ID,emr|dbo|ORDER_TRACKING_METRICS|ORDERING_PROV_ID,cc529dd5cadd5206,2026-09-06T00:00:00Z
The employee ID (.1) of the user who either signed the order or signed and held it.,ORDERING_USER_ID,emr|dbo|ORDER_TRACKING_METRICS|ORDERING_USER_ID,9e5c7c7346e5113f,2026-09-06T00:00:00Z
The description of the order is located in the ORDER field of the clinical systems' ORDER DETAIL window.,ORDER_DESC,emr|dbo|ORDER_TRACKING_METRICS|ORDER_DESC,31b1377319dda930,2026-09-06T00:00:00Z
The date and time when the ORDER was created.,ORDER_DTTM,emr|dbo|ORDER_TRACKING_METRICS|ORDER_DTTM,7bed0ab4862d44ee,2026-09-06T00:00:00Z
The distinct identifier for the order.,ORDER_ID,emr|dbo|ORDER_TRACKING_METRICS|ORDER_ID,447919cba780f0e4,2026-09-06T00:00:00Z
The ORDER_MODE indicated at the time the order is placed.,ORDER_MODE,emr|dbo|ORDER_TRACKING_METRICS|ORDER_MODE,5c51c2c8f23d083f,2026-09-06T00:00:00Z
The location where the order was initiated (i.e. Admission Navigator).,ORDER_SOURCE_CODE,emr|dbo|ORDER_TRACKING_METRICS|ORDER_SOURCE_CODE,7b39a38f8c72d70a,2026-09-06T00:00:00Z
The category number representing the status of the order.,ORDER_STATUS_CODE,emr|dbo|ORDER_TRACKING_METRICS|ORDER_STATUS_CODE,760a7d520381f90e,2026-09-06T00:00:00Z
The classification of the order.,ORDER_TYPE_CODE,emr|dbo|ORDER_TRACKING_METRICS|ORDER_TYPE_CODE,a92ff9bc576501b6,2026-09-06T00:00:00Z
Indicates if a cosign message was dispatched for the order.,ORD_COS_MSGSENT_FLAG,emr|dbo|ORDER_TRACKING_METRICS|ORD_COS_MSGSENT_FLAG,685bb9e4d4d00782,2026-09-06T00:00:00Z
Indicates if a verbal message was transmitted for the order.,ORD_VRB_MSGSENT_FLAG,emr|dbo|ORDER_TRACKING_METRICS|ORD_VRB_MSGSENT_FLAG,8f334f93de1518b3,2026-09-06T00:00:00Z
"The unique identifier linked to the ordering workstation record where this order was initially signed. Typically, this represents the source item for most orders, but for sign+held orders, it is derived from the source item.",ORD_WORKSTATION_ID,emr|dbo|ORDER_TRACKING_METRICS|ORD_WORKSTATION_ID,f7dc111b4918c7f7,2026-09-06T00:00:00Z
"The original session during which this order was generated. In some instances, this may precede the SOURCE_ITEM_SESSIONKEY if an order set is pending and an order is added after unpending. It is utilized by discontinue logic to identify all associated orders, regardless of whether they are signed simultaneously.",ORIGINAL_SESSIONKEY,emr|dbo|ORDER_TRACKING_METRICS|ORIGINAL_SESSIONKEY,7f7cdd4bbf05a43d,2026-09-06T00:00:00Z
This will store the PROVIDER_ID of the authorizing provider when the order was signed or marked as sign & held.,ORIG_AUTH_PROV_ID,emr|dbo|ORDER_TRACKING_METRICS|ORIG_AUTH_PROV_ID,5acaf955df24dbad,2026-09-06T00:00:00Z
This will store the PROVIDER_ID of the ordering provider when the order was signed or marked as sign & held.,ORIG_ORD_PROV_ID,emr|dbo|ORDER_TRACKING_METRICS|ORIG_ORD_PROV_ID,0dbc7d2d5b01825c,2026-09-06T00:00:00Z
This item holds the ID of the parent order when a cross-encounter order is released.,PARENT_CE_ORDER_ID,emr|dbo|ORDER_TRACKING_METRICS|PARENT_CE_ORDER_ID,c78af99b0a91aff0,2026-09-06T00:00:00Z
The unique identifier for the patient record associated with this line. This column is often utilized to connect to the PATIENTS table.,PATIENT_ID,emr|dbo|ORDER_TRACKING_METRICS|PATIENT_ID,90ed7360ac05ab5b,2026-09-06T00:00:00Z
The unique identifier for the department where the patient was located when this order was signed. This column is often used to connect to the DEPARTMENTS table.,PATIENT_LOC_ID,emr|dbo|ORDER_TRACKING_METRICS|PATIENT_LOC_ID,02f63138ead7fa16,2026-09-06T00:00:00Z
Indicates if an order originated from a user preference list or a profile preference list.,PREFERENCE_LIST_TYPE_CODE,emr|dbo|ORDER_TRACKING_METRICS|PREFERENCE_LIST_TYPE_CODE,1941cfbb189365e4,2026-09-06T00:00:00Z
"The ID of the Order Set utilized to place the order, if applicable. This field will only be filled for Order Sets originating from the PRL INI.",PRL_ORDERSET_ID,emr|dbo|ORDER_TRACKING_METRICS|PRL_ORDERSET_ID,83a47320c2505d9d,2026-09-06T00:00:00Z
Indicates if this order is a repeat of a previously placed order.,REORDERED_FLAG,emr|dbo|ORDER_TRACKING_METRICS|REORDERED_FLAG,1a11f96825f32421,2026-09-06T00:00:00Z
"The SESSION_KEY of this order. When multiple orders are signed at the same time, they utilize the same SESSION_KEY value.",SESSION_KEY,emr|dbo|ORDER_TRACKING_METRICS|SESSION_KEY,f4c5f80cf08cb2e4,2026-09-06T00:00:00Z
The date on which the specimen for this order was received.,SPECIMEN_RECV_DATE,emr|dbo|ORDER_TRACKING_METRICS|SPECIMEN_RECV_DATE,09cb51e3d905cfc4,2026-09-06T00:00:00Z
Indicates if a user override was applied to this ORDER_TEMPLATE at the time the order was placed.,USER_OVERRIDE_FLAG,emr|dbo|ORDER_TRACKING_METRICS|USER_OVERRIDE_FLAG,5eb7055d1e84eb71,2026-09-06T00:00:00Z
The SURROGATE_KEY is utilized to uniquely identify rows within this specific table on Cogito Cloud. It should not be assumed that the SURROGATE_KEY in this table will match the SURROGATE_KEY in any other table.,_SURROGATEKEY,emr|dbo|ORDER_TRACKING_METRICS|_SURROGATEKEY,7366baab377a4bb2,2026-09-06T00:00:00Z
The shortened form of the organism's name.,ABBREVIATION,emr|dbo|ORGANISMS|ABBREVIATION,80b809d9011b350d,2026-09-06T00:00:00Z
The biotype of the organism.,BIOTYPE_CODE,emr|dbo|ORGANISMS|BIOTYPE_CODE,f972f3f30a4e1969,2026-09-06T00:00:00Z
"ID of the logical deployment owner associated with this record. Logical owners indicate the deployment in which the record was created, but do not reflect whether the record is affected by version skew.",CM_LOG_OWNER_ID,emr|dbo|ORGANISMS|CM_LOG_OWNER_ID,b7e77164f84e1955,2026-09-06T00:00:00Z
"ID of the physical deployment owner associated with this record. Physical owners indicate the location where the data is hosted, either on the cross-over server or the owner deployment.",CM_PHY_OWNER_ID,emr|dbo|ORGANISMS|CM_PHY_OWNER_ID,f38154cc4c8e8d47,2026-09-06T00:00:00Z
"The external designation for the organism, which may use mixed case for improved readability in reports.",EXTERNAL_NAME,emr|dbo|ORGANISMS|EXTERNAL_NAME,ec6d922130d16d80,2026-09-06T00:00:00Z
The ID for the genus category associated with the organism record.,GENUS_CODE,emr|dbo|ORGANISMS|GENUS_CODE,6e237456d23a993e,2026-09-06T00:00:00Z
This column indicates if the MDRO definition record is relevant to any organism.,MDRO_ANY_ORGANISM_FLAG,emr|dbo|ORGANISMS|MDRO_ANY_ORGANISM_FLAG,a0d1ce44e249190d,2026-09-06T00:00:00Z
This column contains the minimum count of antibiotics or antibiotic classes that need to correspond with the specified interpretations for the definition of a multidrug-resistant organism to be applicable.,MDRO_THRESHOLD,emr|dbo|ORGANISMS|MDRO_THRESHOLD,598ad4a7d215357e,2026-09-06T00:00:00Z
This column contains the maximum allowable number of antibiotics or antibiotic classes that can correspond to the specified interpretations for the multidrug-resistant organism definition to be applicable.,MDRO_UPPER_THRESHOLD,emr|dbo|ORGANISMS|MDRO_UPPER_THRESHOLD,89529a27c4c769b4,2026-09-06T00:00:00Z
The designation of the organism.,NAME,emr|dbo|ORGANISMS|NAME,32a8cb2910764f63,2026-09-06T00:00:00Z
The ID for the organism group category associated with the organism.,ORGANISM_GROUP_CODE,emr|dbo|ORGANISMS|ORGANISM_GROUP_CODE,a2c7738a273a3b8b,2026-09-06T00:00:00Z
The unique identifier for the organism record.,ORGANISM_ID,emr|dbo|ORGANISMS|ORGANISM_ID,c857af92bff783a1,2026-09-06T00:00:00Z
Holds the classification of an organism. The list of categories for this item is managed by the customer.,ORGANISM_TYPE_CODE,emr|dbo|ORGANISMS|ORGANISM_TYPE_CODE,a878aa2cf1672eb1,2026-09-06T00:00:00Z
The type of phage associated with the organism.,PHAGE_TYPE_CODE,emr|dbo|ORGANISMS|PHAGE_TYPE_CODE,093f764434aacd0d,2026-09-06T00:00:00Z
"The status of the organism record, indicating whether it is inactive or deleted.",RECORD_STATE_CODE,emr|dbo|ORGANISMS|RECORD_STATE_CODE,63c9641f45237b39,2026-09-06T00:00:00Z
"Holds the status of an organism record, indicating whether it is Active or Inactive.",RECORD_STATUS_CODE,emr|dbo|ORGANISMS|RECORD_STATUS_CODE,b075887657e22cc4,2026-09-06T00:00:00Z
"Specifies the intended purpose of the record, which can be helpful for exclusion codes during record selection.",RECORD_TYPE_CODE,emr|dbo|ORGANISMS|RECORD_TYPE_CODE,3c99370c9fa29e0d,2026-09-06T00:00:00Z
"In the ORGANISMS table, the REC_STATE column will be removed in a future version and has been replaced by the RECORD_STATE_CODE column. To utilize the new column, join ORGANISMS.RECORD_STATE_CODE with ZC_PBA_REC_STAT.PBA_REC_STAT_C to retrieve the NAME value.",REC_STATE,emr|dbo|ORGANISMS|REC_STATE,3f5d142f19864582,2026-09-06T00:00:00Z
Holds a reference to the result checking record associated with this organism.,RESULT_CHECKING_ID,emr|dbo|ORGANISMS|RESULT_CHECKING_ID,f6326838515dd644,2026-09-06T00:00:00Z
The serotype of the organism.,SEROTYPE_CODE,emr|dbo|ORGANISMS|SEROTYPE_CODE,3d5952a88c6114df,2026-09-06T00:00:00Z
The species of the organism.,SPECIES_CODE,emr|dbo|ORGANISMS|SPECIES_CODE,52200782cfe3c5c6,2026-09-06T00:00:00Z
The SURROGATE_KEY is utilized to uniquely identify rows within this specific table on Cogito Cloud. It should not be assumed that the SURROGATE_KEY in this table will match the SURROGATE_KEY in any other table.,_SURROGATEKEY,emr|dbo|ORGANISMS|_SURROGATEKEY,7366baab377a4bb2,2026-09-06T00:00:00Z
"The column PATIENTS.ADD_LINE_1 and PATIENTS.ADD_LINE_2 is still available but should not be used; instead, utilize the column ADDRESS in table PAT_ADDRESS. The new table PAT_ADDRESS allows access to all lines of a patient's permanent address, while the previous columns only provided the first two lines; PATIENTS.ADD_LINE_1 and PATIENTS.ADD_LINE_2 remain active to avoid disrupting existing custom reports. To access the new column, join PATIENTS.PATIENT_ID with PAT_ADDRESS on PATIENT_ID to retrieve the ADDRESS and LINE values, where each PATIENT_ID corresponds to a unique patient and each LINE value corresponds to a specific line of that patient's address.",ADD_LINE_1,emr|dbo|PATIENTS|ADD_LINE_1,07d419e797340b20,2026-09-06T00:00:00Z
"The column PATIENTS.ADD_LINE_1 and PATIENTS.ADD_LINE_2 is still available but should not be used; instead, utilize the column ADDRESS in table PAT_ADDRESS. The new table PAT_ADDRESS allows access to all lines of a patient's permanent address, while the previous columns only provided the first two lines; PATIENTS.ADD_LINE_1 and PATIENTS.ADD_LINE_2 remain active to avoid disrupting existing custom reports. To access the new column, join PATIENTS.PATIENT_ID with PAT_ADDRESS on PATIENT_ID to retrieve the ADDRESS and LINE values, where each PATIENT_ID corresponds to a unique patient and each LINE value corresponds to a specific line of that patient's address.",ADD_LINE_2,emr|dbo|PATIENTS|ADD_LINE_2,07d419e797340b20,2026-09-06T00:00:00Z
The date on which the patient submitted their living will.,ADV_DIRECTIVE_DATE,emr|dbo|PATIENTS|ADV_DIRECTIVE_DATE,1cb9aac2bbe24e27,2026-09-06T00:00:00Z
"This column holds the value “Y” if the patient has a signed living will on file with the facility that specifies their preferences for health care in case of an incapacitating emergency. If there is no signed living will on file, this column contains the value “N”.",ADV_DIRECTIVE_FLAG,emr|dbo|PATIENTS|ADV_DIRECTIVE_FLAG,bc9028a4130f2337,2026-09-06T00:00:00Z
The latest date when the patient's allergy information was confirmed.,ALRGY_UPD_DATE,emr|dbo|PATIENTS|ALRGY_UPD_DATE,e165b613bc874216,2026-09-06T00:00:00Z
The user identifier (EMP_ID) of the individual who last confirmed the patient's allergy details.,ALRGY_UPD_USER_ID,emr|dbo|PATIENTS|ALRGY_UPD_USER_ID,9e6eda0731eddec7,2026-09-06T00:00:00Z
The date of the patient's birth.,BIRTH_DATE,emr|dbo|PATIENTS|BIRTH_DATE,8983a4553e69f6f6,2026-09-06T00:00:00Z
This item was utilized in a prior version and is no longer filled with data. Reporting on this item is not permitted.,BIRTH_LOC_ID,emr|dbo|PATIENTS|BIRTH_LOC_ID,8f27a0e8bc15ca0b,2026-09-06T00:00:00Z
The category value related to the newborn's status at the time of birth as recorded in ADT.,BIRTH_STATUS_CODE,emr|dbo|PATIENTS|BIRTH_STATUS_CODE,d7d44cf466577176,2026-09-06T00:00:00Z
The identifier located on the wrist or ankle band of the newborn. This item is filled by ADT.,BIRTH_WRIST_BAND,emr|dbo|PATIENTS|BIRTH_WRIST_BAND,2b7511397d51e3b8,2026-09-06T00:00:00Z
The USER_ID of the individual responsible for managing this patient's case.,CASE_SPVSR_USER_ID,emr|dbo|PATIENTS|CASE_SPVSR_USER_ID,4a6d9651075f92bc,2026-09-06T00:00:00Z
The CITY in which the patient resides.,CITY,emr|dbo|PATIENTS|CITY,e7e26f22a61a7c9a,2026-09-06T00:00:00Z
The CATEGORY_VALUE linked to a claim alert for the patient. This alert appears when processing an accounts payable claim via the manage care system for the patient.,CLAIM_ALERT_CODE,emr|dbo|PATIENTS|CLAIM_ALERT_CODE,3f49f32002f89497,2026-09-06T00:00:00Z
"If this column has the value “Y”, the patient's medical record is kept in the clinical system. If it has the value “N”, the patient's medical record may not be stored in the clinical system.",CLINICAL_PAT_YN,emr|dbo|PATIENTS|CLINICAL_PAT_YN,94fa1b29426b08c9,2026-09-06T00:00:00Z
"ID of the logical deployment owner associated with this record. Logical owners indicate the deployment in which the record was created, but do not reflect whether the record is affected by version skew.",CM_LOG_OWNER_ID,emr|dbo|PATIENTS|CM_LOG_OWNER_ID,b7e77164f84e1955,2026-09-06T00:00:00Z
"ID of the physical deployment owner associated with this record. Physical owners indicate the location where the data is hosted, either on the cross-over server or the owner deployment.",CM_PHY_OWNER_ID,emr|dbo|PATIENTS|CM_PHY_OWNER_ID,f38154cc4c8e8d47,2026-09-06T00:00:00Z
The category value indicating the patient's chosen method for receiving letters.,COMM_PREF_LTR_CODE,emr|dbo|PATIENTS|COMM_PREF_LTR_CODE,19eec9d5c68a21d0,2026-09-06T00:00:00Z
The category value that represents the country where the patient resides.,COUNTRY_CODE,emr|dbo|PATIENTS|COUNTRY_CODE,cf38e2515e4858e2,2026-09-06T00:00:00Z
Stores information about the country of a patient's birth.,COUNTRY_OF_ORIG_CODE,emr|dbo|PATIENTS|COUNTRY_OF_ORIG_CODE,ae0ed405da8194ca,2026-09-06T00:00:00Z
The category value that represents the county where the patient resides.,COUNTY_CODE,emr|dbo|PATIENTS|COUNTY_CODE,676b0dccf44b3ae5,2026-09-06T00:00:00Z
The unique identifier for the system user who created this patient's record. This identifier may be encrypted.,CREATE_USER_ID,emr|dbo|PATIENTS|CREATE_USER_ID,3093a3c7b3830f10,2026-09-06T00:00:00Z
"The CATEGORY_VALUE linked to the CHART_STATION indicates the current location of the patient's chart. This value is filled in when utilizing CHART_PULLS, but not when using CHART_TRACKING.",CUR_CHART_LOC_CODE,emr|dbo|PATIENTS|CUR_CHART_LOC_CODE,f511399e50aa37a3,2026-09-06T00:00:00Z
The unique identifier for the provider record of the patient's current General Primary Care Provider at the time of the enterprise reporting extract. This identifier may be encrypted.,CUR_PCP_PROV_ID,emr|dbo|PATIENTS|CUR_PCP_PROV_ID,8278653d0cd1c0a0,2026-09-06T00:00:00Z
The unique identifier for the location record corresponding to the patient's Primary Location at the time of the enterprise reporting extract. This value is obtained from the item Primary Location.,CUR_PRIM_LOC_ID,emr|dbo|PATIENTS|CUR_PRIM_LOC_ID,90979a9aa5e9b24b,2026-09-06T00:00:00Z
The date when the patient passed away.,DEATH_DATE,emr|dbo|PATIENTS|DEATH_DATE,c7243b166f6a7289,2026-09-06T00:00:00Z
"This item is generally not filled by system applications. If you want to utilize this item, please reach out to your enterprise reporting representative.",DEF_FIN_CLASS_CODE,emr|dbo|PATIENTS|DEF_FIN_CLASS_CODE,4d410d8ca58747fd,2026-09-06T00:00:00Z
"Item for district address, included to accommodate international address formats.",DISTRICT_CODE,emr|dbo|PATIENTS|DISTRICT_CODE,5a1a99579f4c4c84,2026-09-06T00:00:00Z
Comment regarding the Expected Date of Delivery.,EDD_CMT,emr|dbo|PATIENTS|EDD_CMT,97f81c2ddf14a5c0,2026-09-06T00:00:00Z
